9987	Chung buk ji	2005	Hong Kong	fantasy	musical	romance
9990	El Lobo	2004	Spain	thriller		
9991	The 300 Spartans	1962	USA	adventure	drama	history
9993	Dark Victory	1939	USA	drama	romance	
9994	Il sole anche di notte	1990	"Italy,France,Germany"	drama		
9995	Ba wang bie ji	1993	"China,Hong Kong"	drama	music	romance
9996	Les temps morts	1965	France	animation	short	
9998	Le collectionneur	2002	Canada	thriller		
9999	Rojo sangre	2004	Spain	comedy	horror	
10000	Ridicule	1996	France	comedy	drama	romance
10001	I... comme Icare	1979	France	crime	drama	mystery
10002	Delta Force 2: The Colombian Connection	1990	USA	action	adventure	crime
10003	The Crow: Wicked Prayer	2005	USA	action	adventure	comedy
10004	Syriana	2005	"USA,United Arab Emirates"	drama	thriller	
10005	L'inhumaine	1924	France	adventure	drama	mystery
10006	Onegin	1999	"UK,USA"	drama	romance	
10008	Strange Bedfellows	2004	Australia	comedy		
10009	Indagine su un cittadino al di sopra di ogni sospetto	1970	Italy	crime	drama	
10010	Sophie Scholl - Die letzten Tage	2005	Germany	biography	crime	drama
10011	The Good Father	1985	UK	drama		
10012	Les anges gardiens	1995	France	action	comedy	crime
10014	My Wife's Murder	2005	India	thriller		
10015	Pour la peau d'un flic	1981	France	action	crime	romance
10018	The Tomb of Ligeia	1964	UK	drama	horror	thriller
10019	Pearl Jam: Single Video Theory	1998	USA	documentary	music	
10020	Mata Hari	1931	USA	drama	romance	
10022	Cry of the City	1948	USA	crime	drama	
10023	Mickybo and Me	2004	"UK,France"	comedy	drama	
10025	Diabolik	1968	"Italy,France"	action	comedy	crime
10026	Crazy People	1990	USA	comedy		
10027	Me and You and Everyone We Know	2005	"USA,UK"	comedy	drama	
10028	La teranyina	1990	Spain	drama		
10030	Seopyeonje	1993	South Korea	drama	musical	
10032	Le sette spade del vendicatore	1962	"Italy,France"	action	adventure	drama
10034	Mein liebster Feind - Klaus Kinski	1999	"Germany,UK,USA"	biography	documentary	
10035	The League of Gentlemen's Apocalypse	2005	"UK,Ireland,USA"	comedy	horror	
10036	Cahill U.S. Marshal	1973	USA	drama	western	
10037	Anthony Zimmer	2005	France	crime	drama	romance
10038	Prozac Nation	2001	"Germany,USA,Canada"	drama		
10040	We're No Angels	1989	USA	comedy	crime	
10041	Bolwieser	1977	West Germany	drama		
10042	Berlin Express	1948	USA	crime	drama	thriller
10043	Saving Face	2004	USA	comedy	drama	romance
10044	The Last Hurrah	1958	USA	drama		
10045	Freakstars 3000	2004	Germany	comedy		
10046	Murders in the Rue Morgue	1932	USA	crime	horror	mystery
10048	Nightwish: End of Innocence	2003	Finland	biography	documentary	music
10051	Mad Hot Ballroom	2005	USA	documentary	family	music
10052	Zhong hua zhang fu	1978	Hong Kong	action	drama	
10053	Chao ji ji hua	1993	Hong Kong	action	comedy	crime
10054	Ah sou	2005	Hong Kong	crime	drama	
10058	Der Tunnel	2001	Germany	action	drama	history
10059	Straight Into Darkness	2004	USA	action	drama	horror
10060	Leaving Metropolis	2002	Canada	comedy	drama	romance
10061	Brodeuses	2004	France	drama	romance	
10064	In the Year of the Pig	1968	USA	documentary	war	
10066	According to Spencer	2001	"USA,Germany"	comedy	drama	romance
10067	The Life and Death of Colonel Blimp	1943	UK	comedy	drama	romance
10068	Chances Are	1989	USA	comedy	fantasy	romance
10069	Zir-e poost-e shahr	2001	Iran	drama		
10071	The Gingerbread Man	1998	USA	thriller		
10073	Johnny cien pesos	1994	"Chile,Mexico"	crime	drama	thriller
10074	The Fallen Ones	2005	USA	horror		
10076	Shen hua	2005	"Hong Kong,China"	action	adventure	comedy
10077	Hondo	1953	USA	drama	romance	war
10078	The Marksman	2005	USA	action	adventure	thriller
10080	Et rigtigt menneske	2001	Denmark	drama		
10081	Permanent Vacation	1980	USA	drama		
10083	Saint Ralph	2004	Canada	comedy	drama	sport
10084	Widow on the Hill	2005	"USA,Canada"	drama	romance	
10085	The Raven	1963	USA	comedy	fantasy	horror
10086	W.C. Fields: 6 Short Films	2000	USA	documentary		
10088	Le libertin	2000	France	comedy	history	
10090	The Invisible Ray	1936	USA	horror	thriller	
10091	La femme de Gilles	2004	"Belgium,France,Luxembourg,Italy,Switzerland"	drama		
10095	Black Friday	2004	India	biography	crime	drama
10099	Il piccolo diavolo	1988	Italy	comedy	fantasy	romance
10101	Dungeons & Dragons: Wrath of the Dragon God	2005	"Germany,UK,USA"	action	adventure	fantasy
10102	Nha fala	2002	"Portugal,France,Luxembourg"	musical		
10103	Contra Todos	2004	Brazil	crime	drama	
10106	Ahava Colombianit	2004	Israel	comedy	drama	romance
10107	Deus e o Diabo na Terra do Sol	1964	Brazil	adventure	crime	drama
10108	Bamboozled	2000	USA	comedy	drama	music
10109	Loch Ness	1996	"UK,USA"	adventure	drama	fantasy
10110	Noite Escura	2004	Portugal	crime	drama	
10113	Happy Holidays: The Best of the Andy Williams Christmas Specials	2001	USA	documentary		
10117	Tange Sazen yowa: Hyakuman ryo no tsubo	1935	Japan	comedy	drama	
10118	Thinner	1996	USA	horror	thriller	
10119	The Siege at Ruby Ridge	1996	USA	drama	history	
10120	Yeh Lamhe Judaai Ke	2004	India	drama		
10122	Human Desire	1954	USA	drama	romance	
10124	Sokout	1998	"Iran,Tajikistan,France"	drama	music	
10125	Link	1986	UK	horror		
10126	Ti yu huang hou	1934	China	drama		
10127	Cowards Bend the Knee or The Blue Hands	2003	Canada	drama	romance	
10128	The Substitute	1996	USA	action	crime	drama
10133	Long zhi ren zhe	1982	"Hong Kong,Japan"	action	comedy	
10134	The Return of Jafar	1994	USA	adventure	animation	family
10137	Bei qing cheng shi	1989	"Hong Kong,Taiwan"	drama	history	
10138	27 Missing Kisses	2000	"Germany,Georgia,UK,France"	comedy	drama	romance
10140	The Ghost Ship	1943	USA	drama	mystery	thriller
10142	Gajok	2004	South Korea	drama		
10143	Baghban	2003	India	drama	romance	
10145	Te'alat Blaumilch	1969	"Israel,USA,West Germany"	comedy		
10146	The Five Senses	1999	Canada	comedy	drama	music
10147	Sous le sable	2000	"France,Japan"	drama	mystery	
10148	O Auto da Compadecida	2000	Brazil	adventure	comedy	
10149	Ha-Mangalistim	2003	Israel	drama		
10150	Our Man in Havana	1959	UK	comedy	crime	drama
10152	Baksu-chiltae deonara	2005	South Korea	comedy	drama	mystery
10153	The Cowboy Way	1994	USA	action	comedy	drama
10154	Lo foo chut gang	1988	Hong Kong	action	comedy	crime
10156	My Family	1995	USA	drama		
10158	The Sandlot 2	2005	USA	comedy	family	sport
10159	Dracula A.D. 1972	1972	UK	fantasy	horror	
10160	Xiang ri kui	2005	"Hong Kong,China,Netherlands"	drama	romance	
10162	Along Came Jones	1945	USA	comedy	romance	western
10163	Last Order: Final Fantasy VII	2005	Japan	action	adventure	animation
10164	Drugstore Cowboy	1989	USA	crime	drama	
10165	Venner for livet	2005	Norway	drama	family	
10167	Zurek	2003	Poland	comedy	drama	
10171	Giorgobistve	1966	Soviet Union	drama	romance	
10172	Blue Demon destructor de espias	1968	Mexico	action	thriller	
10173	The Long Weekend	2005	"Canada,UK,USA"	comedy		
10175	Eroica	1958	Poland	comedy	drama	
10176	Happy Endings	2005	USA	comedy	drama	music
10177	Breezy	1973	USA	drama	romance	
10178	Mun ching sap daai huk ying	1994	Hong Kong	adventure	comedy	drama
10179	You gui zi	1976	Hong Kong	horror		
10180	Piranha	1978	USA	comedy	horror	
10183	The Skin Game	1931	UK	drama		
10184	La fille de l'eau	1925	France	drama	romance	
10185	Akage	1969	Japan	action	comedy	
10188	Gun Fury	1953	USA	action	adventure	crime
10189	Partner.	1968	Italy	drama		
10190	The Seventh Victim	1943	USA	drama	horror	mystery
10191	Left Behind: World at War	2005	"USA,Canada"	action	drama	fantasy
10193	Hitori musuko	1936	Japan	drama		
10195	Reefer Madness: The Movie Musical	2005	"USA,Germany,Canada"	comedy	drama	horror
10196	Silver Streak	1976	USA	action	comedy	crime
10198	Shinkansen daibakuha	1975	Japan	crime	drama	thriller
10199	Taxidi sta Kythira	1984	"Greece,Italy,UK,West Germany"	drama		
10200	Stuart Little 3: Call of the Wild	2005	USA	animation	comedy	family
10201	Le pays des sourds	1992	"Italy,France,UK,Switzerland"	documentary		
10202	Kammerflimmern	2004	Germany	drama	romance	
10205	Casa de Lava	1994	"Portugal,France,Germany"	drama		
10206	A Lawless Street	1955	USA	western		
10207	She Done Him Wrong	1933	USA	comedy	drama	history
10208	I'm No Angel	1933	USA	comedy	musical	romance
10210	"Avril Lavigne, Bonez World Tour 2004/2005"	2004	Canada	music		
10211	La boum	1980	France	comedy	drama	romance
10212	Le pharmacien de garde	2003	France	crime	drama	horror
10213	La boum 2	1982	France	comedy	drama	romance
10216	Im Spiegel der Maya Deren	2002	"Austria,Czech Republic,Switzerland,Germany"	biography	documentary	
10217	Island in the Sky	1953	USA	adventure	drama	
10220	Voyna i mir II: Natasha Rostova	1966	Soviet Union	drama		
10222	Blackmail	1929	UK	crime	thriller	
10223	Christmas in Connecticut	1945	USA	comedy	romance	
10226	Barbary Coast	1935	USA	adventure	drama	romance
10227	Belle of the Nineties	1934	USA	comedy	drama	
10229	Pacific Heights	1990	USA	thriller		
10230	Klondike Annie	1936	USA	comedy		
10232	O Monge e a Filha do Carrasco	1996	Brazil	drama		
10233	Une vie sans joie	1924	France	drama		
10234	Bobby Deerfield	1977	USA	drama	romance	
10235	Voyage to the Bottom of the Sea	1961	USA	action	adventure	
10236	Lung fu fong wan	1987	Hong Kong	action	crime	drama
10237	Broken Flowers	2005	"USA,France"	comedy	drama	mystery
10240	My Little Chickadee	1940	USA	comedy	western	
10241	A Filha	2003	"Portugal,Sweden"	drama	horror	thriller
10243	Genevieve	1953	UK	comedy		
10245	The Honeymooners	2005	"USA,Germany"	comedy	drama	family
10246	Revolver	2005	"France,UK"	action	crime	drama
10248	Sung horn	2003	Thailand	horror	thriller	
10249	The House on 92nd Street	1945	USA	crime	drama	mystery
10250	Somewhere in the Night	1946	USA	crime	drama	
10251	The Cure	1995	USA	drama		
10253	The Heat's On	1943	USA	comedy	musical	
10254	Murder	2004	India	drama	thriller	
10256	Harry Potter and the Goblet of Fire	2005	"UK,USA"	adventure	family	fantasy
10260	Kebab Connection	2004	Germany	action	comedy	romance
10261	Feet First	1930	USA	comedy		
10262	Stazione Termini	1953	"Italy,USA"	drama	romance	
10265	Good Day for a Hanging	1959	USA	western		
10266	Il cuore altrove	2003	Italy	comedy	drama	romance
10268	Zathura: A Space Adventure	2005	USA	action	adventure	comedy
10269	Le conseguenze dell'amore	2004	Italy	crime	drama	romance
10271	Appunti per un'Orestiade africana	1970	Italy	documentary		
10272	Elephant Walk	1954	USA	drama		
10275	The Dark Corner	1946	USA	crime	drama	
10276	Okraina	1933	Soviet Union	drama	war	
10278	Terminal Velocity	1994	"USA,Canada"	action	comedy	mystery
10279	When a Man Loves a Woman	1994	USA	drama	romance	
10280	Bedknobs and Broomsticks	1971	"USA,UK"	adventure	comedy	family
10286	The Beatles Yellow Submarine Adventure	2000	"USA,Germany"	adventure	animation	musical
10290	Color of Night	1994	USA	drama	mystery	romance
10293	Dlug	1999	Poland	crime	drama	thriller
10294	Attack of the Super Monsters	1982	Japan	animation	drama	
10296	"Jackie Chan: Fast, Funny and Furious"	2002	USA	documentary		
10297	Ice Castles	1978	USA	drama	romance	sport
10298	Madonna: Truth or Dare	1991	USA	documentary	music	
10300	No Way Out	1987	USA	action	crime	drama
10306	The Woman in Black	1989	UK	horror	mystery	
10311	Gojira ni-sen mireniamu	1999	Japan	action	adventure	drama
10316	Desperately Seeking Susan	1985	USA	comedy	drama	
10318	Fly Away Home	1996	"USA,Canada"	adventure	drama	family
10319	Gun Shy	2000	USA	comedy	crime	romance
10322	Lone Star	1996	USA	drama	mystery	
10323	The Muppets Take Manhattan	1984	USA	comedy	drama	family
10324	My Favorite Martian	1999	USA	comedy	family	
10326	Psycho II	1983	USA	horror	mystery	thriller
10332	Grey Owl	1999	"UK,Canada"	biography	drama	western
10334	Nine Months	1995	USA	comedy	romance	
10340	Pearl Harbor II: Pearlmageddon	2001	USA	comedy	short	
10342	Detroit Rock City	1999	USA	comedy	music	
10343	The Making of 'A Knight's Tale'	2001	USA	documentary	short	
10344	The Flamingo Kid	1984	USA	comedy	drama	romance
10356	The Golden Bowl	2000	"USA,France,UK"	drama	romance	
10358	Linkin Park: Live in Texas	2003	USA	music		
10361	Il cavaliere misterioso	1948	Italy	action	adventure	drama
10367	The AristoCats	1970	USA	adventure	animation	comedy
10371	Pushing Tin	1999	"USA,Germany"	comedy	drama	romance
10375	The Commitments	1991	"Ireland,UK,USA"	comedy	drama	music
10380	Ma femme est une actrice	2001	France	comedy	drama	romance
10381	Goodbye Lover	1998	"USA,Germany"	comedy	crime	mystery
10384	Mean Guns	1997	USA	action	crime	thriller
10387	Traces of a Dragon: Jackie Chan & His Lost Family	2003	Hong Kong	biography	documentary	history
10388	Radio Days	1987	USA	comedy		
10395	Polle Fiction	2002	Denmark	comedy	romance	
10399	La promesse	1996	"Belgium,France,Luxembourg,Tunisia"	drama		
10400	Bleeder	1999	Denmark	crime	drama	
10402	Hatari!	1962	USA	action	adventure	drama
10403	Sae-yi yaeseu	2001	South Korea	crime	drama	romance
10419	Storm Riders	1982	Australia	documentary		
10424	Ngo ga yau yat chek hiu dung see	2002	Hong Kong	comedy		
10426	The Duellists	1977	UK	drama	war	
10431	Kuen sun	2001	Hong Kong	action	fantasy	
10433	When the Sky Falls	2000	"UK,Ireland,USA"	crime	drama	
10434	The Madness of King George	1994	UK	biography	comedy	drama
10436	For Richer or Poorer	1997	USA	comedy		
10439	The Harder They Come	1972	Jamaica	crime	drama	music
10444	Camille Claudel	1988	France	biography	drama	history
10445	Vent d'est	1993	"France,Switzerland"	drama		
10447	Plunkett & Macleane	1999	UK	action	adventure	crime
10452	Jam session - Kikujiro no natsu koshiki kaizokuban	1999	Japan	documentary		
10454	No. 3	1997	South Korea	action	comedy	crime
10461	The 2002 IFP/West Independent Spirit Awards Nomination Show	2002	USA	short		
10463	Airbag	1997	"Spain,Portugal,Germany"	action	comedy	crime
10466	The King of Fighters 2002: Challenge to Ultimate Battle	2002	Japan	action		
10480	Gojitmal	1999	South Korea	drama		
10481	24 heures de la vie d'une femme	2002	"France,Germany,UK"	drama		
10484	Pet Sematary II	1992	USA	action	horror	thriller
10485	Tarzan & Jane	2002	USA	animation	family	
10486	The War of the Worlds	1953	USA	action		
10487	The Dark Angel: Psycho Kickboxer	1997	USA	action	horror	
10496	The Kathy & Mo Show: Parallel Lives	1991	USA	comedy		
10499	Final Flight of the Osiris	2003	USA	action	animation	short
10500	Kid's Story	2003	USA	animation	short	
10503	World Record	2003	USA	animation	short	
10504	Matriculated	2003	USA	animation	short	
10510	The Island of Dr. Moreau	1996	USA	horror	thriller	
10511	Hail Columbia!	1982	USA	documentary	short	
10512	Michael Jordan to the Max	2000	USA	documentary	sport	
10513	Destiny in Space	1994	"Canada,USA"	documentary	short	
10515	Local Hero	1983	UK	comedy	drama	
10516	Porno Film	2000	Slovenia	comedy		
10518	Chamane	1996	"France,Russia"	adventure		
10524	The Mangler	1995	"USA,UK,Australia,South Africa"	horror	mystery	
10527	Febbre da cavallo - La mandrakata	2002	Italy	comedy		
10530	Der Teufel kam aus Akasava	1971	"West Germany,Spain"	adventure	thriller	
10535	Revolution	1985	"UK,Norway"	adventure	drama	history
10536	Wizard World Chicago 2002	2002	USA	documentary		
10537	Premature Burial	1962	USA	drama	horror	mystery
10538	Xia dao Gao Fei	1992	Hong Kong	action	crime	drama
10543	The Heroes of Telemark	1965	UK	action	drama	history
10545	Sans toit ni loi	1985	France	drama		
10546	Pollock	2000	USA	biography	drama	
10548	The King of Fighters 2003	2003	Japan	action		
10549	The Many Adventures of Winnie the Pooh	1977	USA	animation	family	musical
10552	La galerie des monstres	1924	"Spain,France"	drama		
10561	Le pornographe	2001	"France,Canada"	drama		
10562	Bio-Dome	1996	USA	comedy		
10563	Deeply	2000	"Canada,Germany"	drama	fantasy	mystery
10564	Atanarjuat	2001	Canada	drama		
10565	Psycho Charlie Returns Part 1	1997	USA	horror		
10569	Long teng hu yue	1983	Hong Kong	action		
10574	Monty Python & the Quest for the Holy Grail	1996	USA	comedy	musical	
10575	Birdman of Alcatraz	1962	USA	biography	drama	
10578	Children of the Corn II: The Final Sacrifice	1992	USA	horror	thriller	
10581	Little Shop of Horrors	1986	USA	comedy	horror	musical
10583	The Clan of the Cave Bear	1986	USA	adventure	drama	fantasy
10584	Wingspan	2001	"USA,UK"	biography	documentary	music
10586	La ley de Herodes	1999	Mexico	comedy	crime	mystery
10587	Watership Down	1978	UK	adventure	animation	drama
10590	Paris - When It Sizzles	1964	USA	comedy	romance	
10595	The Fabulous Baker Boys	1989	USA	drama	music	romance
10604	Pete's Dragon	1977	USA	adventure	family	fantasy
10605	Joseph and the Amazing Technicolor Dreamcoat	1999	UK	musical		
10611	Dragonslayer	1981	USA	action	adventure	fantasy
10614	To Die For	1995	"USA,UK"	comedy	crime	drama
10615	Free Willy 2: The Adventure Home	1995	"France,USA"	adventure	drama	
10616	Free Willy 3: The Rescue	1997	USA	adventure	drama	
10619	Sophie's Choice	1982	"UK,USA"	drama	romance	
10620	Mat i syn	1997	"Russia,Germany"	drama		
10621	Style Wars	1983	USA	documentary	music	
10622	Hysteria: The Def Leppard Story	2001	"USA,Canada"	biography	drama	music
10623	Scrooge	1951	UK	drama	fantasy	
10624	"What's Up, Doc?"	1972	USA	comedy	romance	
10627	The Jungle Book	1994	USA	adventure	family	romance
10628	Revenge of the Ninja	1983	USA	action	crime	drama
10630	Kes	1969	UK	drama	family	
10631	Les amants criminels	1999	France	crime	drama	thriller
10632	Chacun cherche son chat	1996	France	comedy	romance	
10635	Longtime Companion	1989	USA	drama	romance	
10637	Freeway	1996	"USA,France"	comedy	crime	drama
10641	Tom and Huck	1995	USA	adventure	comedy	drama
10643	Bitter Moon	1992	"France,UK,USA"	drama	romance	thriller
10644	Blue Planet	1990	"USA,Canada"	documentary	short	
10651	Children of a Lesser God	1986	USA	drama	romance	
10652	The Luzhin Defence	2000	"UK,France"	drama	romance	
10653	Logan's Run	1976	USA	action	adventure	
10654	My Name Is Joe	1998	"Spain,Italy,France,UK,Germany"	drama	romance	
10657	Ordinary People	1980	USA	drama		
10662	Le sauvage	1975	"France,Italy"	adventure	comedy	drama
10665	Eye for an Eye	1996	USA	crime	drama	thriller
10669	Denti	2000	Italy	comedy	drama	romance
10671	Lone Wolf McQuade	1983	USA	action	crime	drama
10673	La cripta e l'incubo	1964	"Italy,Spain"	horror		
10682	Est - Ouest	1999	"France,Russia,Ukraine,Bulgaria,Spain"	drama	history	romance
10684	Bumer	2003	Russia	crime	drama	
10685	Evilenko	2004	Italy	crime	horror	thriller
10686	Taal	1999	India	musical	romance	
10687	Hilary and Jackie	1998	UK	biography	drama	music
10689	Fuk sing go jiu	1985	Hong Kong	action	comedy	
10690	Kaspar Hauser	1993	"Germany,Austria,Sweden"	drama	history	mystery
10693	Hombre	1967	USA	western		
10694	Zelary	2003	"Czech Republic,Slovakia,Austria"	drama	romance	
10695	Electric Dreams	1984	"USA,UK"	comedy	drama	music
10697	Moonwalker	1988	USA	action	crime	fantasy
10698	Ayam El-Sadat	2001	Egypt	biography	drama	history
10699	Les demoiselles de Rochefort	1967	France	comedy	drama	musical
10701	Alexandre le bienheureux	1968	France	comedy		
10702	The Uninvited	1944	USA	fantasy	horror	mystery
10703	Lietuvos Krepsinis 1920-2004	2004	Lithuania	documentary		
10705	Road House	1989	USA	action	thriller	
10706	"I, Madman"	1989	USA	horror	thriller	
10711	Far and Away	1992	USA	adventure	drama	romance
10712	Cocoon: The Return	1988	USA	adventure	comedy	mystery
10713	Life Stinks	1991	USA	comedy		
10716	Bob Hope's Overseas Christmas Tours: Around the World with the Troops - 1941-1972	1980	USA	comedy	documentary	war
10718	Total Eclipse	1995	"UK,France,Belgium"	biography	drama	romance
10720	Deuda	2004	Argentina	documentary		
10724	Breakheart Pass	1975	USA	mystery	western	
10727	Nuns on the Run	1990	UK	comedy	crime	
10730	Noc na Karlstejne	1974	Czechoslovakia	comedy	musical	romance
10731	Poetic Justice	1993	USA	drama	romance	
10732	4 Little Girls	1997	USA	documentary	history	
10733	Alaska	1996	USA	adventure	family	
10734	Feeling Minnesota	1996	USA	comedy	crime	drama
10736	Death Hunt	1981	"USA,Hong Kong"	action	adventure	crime
10738	The Man with One Red Shoe	1985	USA	comedy	thriller	
10739	Simply Irresistible	1999	"Germany,USA"	comedy	drama	fantasy
10742	Valdez Is Coming	1971	"USA,Spain"	western		
10744	The Russians Are Coming the Russians Are Coming	1966	USA	comedy	war	
10749	George Stevens: D-Day to Berlin	1994	"USA,UK"	biography	documentary	war
10751	Halloween 4: The Return of Michael Myers	1988	USA	horror	thriller	
10753	Himitsu	1999	Japan	drama	fantasy	
10757	Major Dundee	1965	USA	adventure	war	western
10760	Nan Shao Lin yu bei Shao Lin	1978	Hong Kong	action		
10762	Roustabout	1964	USA	drama	music	musical
10768	Khal Nayak	1993	India	action	adventure	crime
10771	Ban zhi yan	2000	Hong Kong			
10772	"Cheating Death, Stealing Life: The Eddie Guerrero Story"	2004	USA	biography	documentary	sport
10773	Fang Shih Yu yu Hu Hui Chien	1976	"Taiwan,Hong Kong"	action	drama	
10774	Shikoku	1999	Japan	horror	thriller	
10778	My Beautiful Laundrette	1985	UK	comedy	drama	romance
10781	Within the Woods	1978	USA	horror	short	
10783	SLC Punk!	1998	USA	comedy	drama	music
10788	Kureopatora	1970	Japan	adult	animation	comedy
10789	Liu xing hu die jian	1976	Hong Kong	action	drama	
10792	Raining Stones	1993	UK	comedy	drama	
10794	Dong seung	2002	South Korea	family		
10796	Black Robe	1991	"Canada,Australia,USA"	adventure	drama	history
10800	Westler	1985	West Germany	drama		
10801	Haega seojjogeseo ddeundamyun	1998	South Korea	comedy	romance	
10802	Jing xin dong po	2004	Hong Kong	mystery	thriller	
10806	Chung ngon sat luk: O gei	1994	Hong Kong	action	crime	thriller
10807	Charade	1963	USA	comedy	mystery	romance
10812	Last of the Dogmen	1995	USA	adventure	western	
10816	Billy's Hollywood Screen Kiss	1998	USA	comedy	romance	
10819	The Sugarland Express	1974	USA	crime	drama	
10820	Black Caesar	1973	USA	action	crime	drama
10823	Piano chineun daetongryeong	2002	South Korea	comedy	drama	romance
10824	Night Falls on Manhattan	1996	USA	crime	drama	
10827	A Personal Journey with Martin Scorsese Through American Movies	1995	"USA,UK,France"	documentary		
10828	The Making of 'Amadeus'	2002	USA	documentary		
10829	Sanma no aji	1962	Japan	drama		
10831	Gwangbokjeol teuksa	2002	South Korea	comedy		
10834	The Charge of the Light Brigade	1968	UK	drama	history	war
10835	Do ma daan	1986	Hong Kong	action	comedy	
10836	Kimi ga wakamono nara	1970	Japan	drama		
10837	Pa-la Pa-la ying ji fa	2001	Hong Kong	comedy	drama	musical
10840	The Hot Spot	1990	USA	crime	drama	romance
10844	"To ja, zlodziej"	2000	Poland	action	drama	
10846	Albino Alligator	1996	"USA,France"	crime	drama	thriller
10850	Norma Rae	1979	USA	drama		
10851	A Woman Under the Influence	1974	USA	drama		
10852	The Hallelujah Trail	1965	USA	comedy	western	
10853	Rio Lobo	1970	USA	adventure	romance	war
10854	Running Scared	2006	"Germany,USA"	action	crime	drama
10856	The Pretender 2001	2001	USA	action	crime	mystery
10860	The Pretender: Island of the Haunted	2001	USA	action	crime	mystery
10865	Holy Smoke	1999	"USA,Australia"	comedy	drama	
10866	The Chase	1994	USA	action	adventure	comedy
10867	Britannia Hospital	1982	UK	comedy		
10869	Kanda-gawa inran senso	1983	Japan	comedy	drama	
10873	Don Camillo e i giovani d'oggi	1972	"Italy,France"	comedy		
10876	The Big Easy	1986	USA	crime	drama	romance
10877	Lover Come Back	1961	USA	comedy	romance	
10878	Sheng shi chuan shuo	2000	Taiwan	action	adventure	family
10879	To Live and Die in L.A.	1985	USA	action	crime	drama
10881	Banchikwang	2000	South Korea	comedy	sport	
10882	Un air de famille	1996	France	comedy		
10885	The Last Seduction	1994	"UK,USA"	crime	drama	thriller
10887	Bijo no harawata	1986	Japan	fantasy	horror	thriller
10890	De-Lovely	2004	"USA,UK"	biography	drama	music
10891	Chunhyangdyun	2000	South Korea	drama	musical	romance
10893	Kyuketsuki Gokemidoro	1968	Japan	horror		
10894	The Dream Team	1989	USA	comedy		
10895	Gli orrori del castello di Norimberga	1972	"West Germany,Italy"	horror		
10897	I Wanna Hold Your Hand	1978	USA	comedy	music	romance
10900	Excess Baggage	1997	USA	action	comedy	crime
10901	Stakeout	1987	USA	comedy	thriller	
10902	Salaam Bombay!	1988	"UK,India,France"	crime	drama	
10903	Kong shan ling yu	1979	"Taiwan,Hong Kong"	action	drama	
10904	The Wedding March	1928	USA	drama		
10905	Go do gaai bei	1997	Hong Kong	action	drama	
10906	Uma Abelha na Chuva	1972	Portugal	drama		
10908	Zatoichi Jigoku tabi	1965	Japan	action	adventure	drama
10909	Eko eko azaraku	2001	Japan	drama	horror	
10911	L'uomo delle stelle	1995	Italy	drama	romance	
10914	How to Murder Your Wife	1965	USA	comedy		
10915	The Hanging Garden	1997	"UK,Canada"	drama	romance	
10919	999-9999	2002	Thailand	comedy	horror	thriller
10922	Meeuwen sterven in de haven	1955	Belgium	drama		
10926	Kinjite: Forbidden Subjects	1989	USA	action	crime	drama
10927	In Like Flint	1967	USA	action	adventure	comedy
10928	Juggernaut	1974	UK	action	drama	thriller
10932	Yol	1982	"Turkey,Switzerland,France"	drama	romance	
10934	Passionless Moments	1983	Australia	drama	short	
10938	Mao xian wang	1996	Hong Kong	action	adventure	
10939	Shooting War	2000	USA	documentary		
10940	Jungdok	2002	South Korea	drama	mystery	romance
10941	The Making of 'The Terminator': A Retrospective	1992	USA	documentary	short	
10943	Fame	1980	USA	drama	music	musical
10944	Punishment Park	1971	USA	drama	thriller	
10948	Skazka o tsare Saltane	1967	Soviet Union	family	fantasy	
10950	Zatoichi no uta ga kikoeru	1966	Japan	drama		
10952	The Emerald Forest	1985	UK	action	adventure	drama
10953	Central do Brasil	1998	"Brazil,France"	drama		
10954	House of Usher	1960	USA	horror		
10958	Cuba	1979	USA	adventure	romance	thriller
10959	Chorok mulkogi	1997	South Korea	drama		
10961	Ildan dwieo	2002	South Korea	comedy	crime	
10963	Byeol	2003	South Korea	drama	romance	
10965	Daai cheung foo	2003	Hong Kong	comedy	drama	
10966	They Call Me Mister Tibbs!	1970	USA	crime	drama	mystery
10967	"Cinco Dias, Cinco Noites"	1996	Portugal	drama		
10969	Roger & Me	1989	USA	documentary		
10970	Gypsy	1962	USA	biography	comedy	drama
10971	Sai hak chin	1990	Hong Kong	action	comedy	crime
10974	House of Games	1987	USA	crime	thriller	
10975	"Flying Dragon, Leaping Tiger"	2002	Hong Kong	action	drama	
10976	If It Bleeds We Can Kill It: The Making of 'Predator'	2001	USA	documentary	short	
10977	American Buffalo	1996	"UK,USA"	drama		
10979	Buzz Lightyear of Star Command: The Adventure Begins	2000	USA	action	adventure	animation
10981	3 hommes et un couffin	1985	France	comedy		
10983	Sibaji	1987	South Korea	drama		
10988	Shuang xiong	2003	Hong Kong	thriller		
10989	Space Adventure Cobra	1982	Japan	action	animation	fantasy
10990	The Englishman Who Went Up a Hill But Came Down a Mountain	1995	UK	comedy	drama	
10992	The Naked Kiss	1964	USA	crime	drama	
10993	That Touch of Mink	1962	USA	comedy	romance	
10994	Youngblood	1986	USA	drama	romance	sport
10996	Danjeogbiyeonsu	2000	South Korea	action	adventure	romance
10998	Klassikko	2001	Finland	comedy	drama	
10999	Wing Chun	1994	Hong Kong	action	comedy	drama
11003	Friday the 13th	2009	USA	horror		
